Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour,Temperature (°F)Max,Temperature (°F)avg,Temperature (°F)Min,Dew Point (°F)Max,Dew Point (°F)avg,Dew Point (°F)Min,Humidity (%)Max,Humidity (%)avg,Humidity (%)Min,Wind Speed (mph)Max,Wind Speed (mph)avg,Wind Speed (mph)Min,Pressure (in)Max,Pressure (in)avg,Pressure (in)Min
605,departure,active,isb,opis,2024-03-25 10:50:00,gil,opgt,2024-03-25 11:00:00,25,Mar,2024,10,0.2822069498163742,0.08282933079554443,-0.06412370454020279,-0.4356428847025298,-0.36449549834392225,-0.3357717700797134,0.109630426671294,-0.6898849795818209,-0.8625391812359493,-0.011287411376738858,0.033076174382124554,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
633,departure,active,isb,opis,2024-03-27 03:10:00,doh,othh,2024-03-27 05:20:00,27,Mar,2024,3,-0.10633885065544596,-0.010986304680779756,0.27907358736510773,0.16916404291162973,0.11130589345559362,0.2537248693826169,-0.24222398325346806,-0.020866086338958735,0.11327424907398993,0.5447221119959539,1.3182445041579216,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3190219078307489
206,departure,active,isb,opis,2024-03-29 05:20:00,kwi,okkk,2024-03-29 05:30:00,29,Mar,2024,5,0.2822069498163742,0.1431393821731806,0.05027539276156738,-0.09003892606586722,0.002789786553949355,0.2537248693826169,0.109630426671294,-0.3739593911060247,-0.26620875160209756,-0.17014727519750822,0.3158132069328,0.9930193073105956,-0.01737020002542934,0.36666569250075276,0.30659842709948365
210,departure,active,isb,opis,2024-03-30 02:15:00,dxb,omdb,2024-03-30 02:15:00,30,Mar,2024,2,-0.30061175089135606,-0.15841087471500306,-0.12132325319108787,0.16916404291162973,0.12800067913276925,0.2537248693826169,0.46148483659605605,0.3260325990462297,0.43854539251063634,1.8950309544724935,1.96082866904582,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
727,departure,active,isb,opis,2024-03-26 02:40:00,jed,oejn,2024-03-26 03:10:00,26,Mar,2024,2,-0.10633885065544596,0.08282933079554443,0.16467449006333754,-0.2628409053841985,-0.06398935615475436,0.1227256161687657,-0.5940783931782301,-0.47307330121607855,-0.04936132264433328,-0.5672969347494317,-0.7637281900788694,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
181,departure,active,isb,opis,2024-03-24 10:25:00,shj,omsj,2024-03-24 10:25:00,24,Mar,2024,10,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
711,departure,active,isb,opis,2024-03-21 06:25:00,ist,ltfm,2024-03-21 06:35:00,21,Mar,2024,6,-0.10633885065544596,-0.15170975789526508,-3.724894818196848,-0.09003892606586722,-0.2225898200879261,-3.610753100425993,-0.24222398325346806,-0.3987378686335381,-2.326259326700858,0.38586224817518455,0.6756603392700232,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.3190219078307489
143,departure,active,isb,opis,2024-03-26 20:55:00,aan,omal,2024-03-26 20:55:00,26,Mar,2024,20,-0.10633885065544596,0.08282933079554443,0.16467449006333754,-0.2628409053841985,-0.06398935615475436,0.1227256161687657,-0.5940783931782301,-0.47307330121607855,-0.04936132264433328,-0.5672969347494317,-0.7637281900788694,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
858,departure,active,isb,opis,2024-03-17 11:15:00,uet,opqt,2024-03-17 11:15:00,17,Mar,2024,11,-0.10633885065544596,-0.32593879520843844,-0.4645205450963984,-0.7812468433391924,-0.9905499612380217,-0.9252684095420438,-0.6644492751631825,-0.9252805160931983,-1.1335984674331547,-0.3290071390182776,-0.3267709579550984,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
601,departure,active,isb,opis,2024-03-24 07:00:00,gil,opgt,2024-03-24 07:00:00,24,Mar,2024,7,-0.10633885065544596,-0.09139970651762892,0.05027539276156738,-0.09003892606586722,-0.06398935615475436,0.1227256161687657,0.109630426671294,-0.10139613830337718,-0.15778503712321543,0.7035819758167232,0.3415165735283158,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
615,departure,active,isb,opis,2024-03-31 03:15:00,dxb,omdb,2024-03-31 03:15:00,31,Mar,2024,3,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.23093721292651423,-0.00827363704508548,0.46148483659605605,0.23930792769993237,0.11327424907398993,0.5447221119959539,1.4724647037310172,-0.34509181601573896,0.4226748672855047,-1.0020274622171286,-3.2962109849673857
725,departure,cancelled,lhe,opla,2023-10-21 03:40:00,ruh,oerk,2023-10-21 03:40:00,21,Oct,2023,3,-0.10633885065544596,-0.1651119915347401,-0.12132325319108787,0.16916404291162973,0.06122153642406555,0.1227256161687657,0.109630426671294,0.2021402114086626,0.11327424907398993,-0.5672969347494317,-1.1492786890116085,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
843,departure,active,lhe,opla,2023-10-29 15:05:00,khi,opkc,2023-10-29 15:05:00,29,Oct,2023,15,-0.10633885065544596,-0.07129635605841592,-0.06412370454020279,0.34196602222996103,0.44520160699911276,0.3847241225964681,0.8837101285057705,0.703904381340809,0.6553928214684006,-1.2821663219428938,-1.4577190881577997,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
8162,departure,active,lhe,opla,2023-10-19 09:25:00,doh,othh,2023-10-19 09:25:00,19,Oct,2023,9,-0.235854117479386,-0.2589276270110643,-0.23572235049285803,-0.2628409053841985,-0.2643267842808661,-0.00827363704508548,0.109630426671294,-0.09520151892149874,-0.04936132264433328,-0.5672969347494317,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
7579,departure,active,lhe,opla,2023-10-18 09:00:00,dxb,omdb,2023-10-18 13:10:00,18,Oct,2023,9,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.389537676859686,-0.07377326365201108,0.109630426671294,-0.014671466957080293,-0.04936132264433328,-0.3290071390182776,0.058779540977640626,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
8127,departure,active,lhe,opla,2023-10-21 21:10:00,doh,othh,2023-10-21 21:10:00,21,Oct,2023,21,-0.10633885065544596,-0.1651119915347401,-0.12132325319108787,0.16916404291162973,0.06122153642406555,0.1227256161687657,0.109630426671294,0.2021402114086626,0.11327424907398993,-0.5672969347494317,-1.1492786890116085,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
884,departure,active,lhe,opla,2023-10-23 03:15:00,dmm,oedf,2023-10-23 03:15:00,23,Oct,2023,3,-0.235854117479386,-0.13830752425579007,-0.06412370454020279,-0.0036379364067015696,-0.12242110602487054,-0.00827363704508548,0.46148483659605605,-0.0704230413939854,-0.04936132264433328,-0.17014727519750822,-0.1725507583820029,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
242,departure,active,lhe,opla,2023-10-19 04:50:00,auh,omaa,2023-10-19 04:50:00,19,Oct,2023,4,-0.235854117479386,-0.2589276270110643,-0.23572235049285803,-0.2628409053841985,-0.2643267842808661,-0.00827363704508548,0.109630426671294,-0.09520151892149874,-0.04936132264433328,-0.5672969347494317,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
2495,departure,active,lhe,opla,2023-10-24 21:10:00,doh,othh,2023-10-24 21:10:00,24,Oct,2023,21,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
621,departure,active,lhe,opla,2023-10-29 02:55:00,doh,othh,2023-10-29 02:55:00,29,Oct,2023,2,-0.10633885065544596,-0.07129635605841592,-0.06412370454020279,0.34196602222996103,0.44520160699911276,0.3847241225964681,0.8837101285057705,0.703904381340809,0.6553928214684006,-1.2821663219428938,-1.4577190881577997,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
855,departure,active,lhe,opla,2023-10-19 09:55:00,rkt,omrk,2023-10-19 09:55:00,19,Oct,2023,9,-0.235854117479386,-0.2589276270110643,-0.23572235049285803,-0.2628409053841985,-0.2643267842808661,-0.00827363704508548,0.109630426671294,-0.09520151892149874,-0.04936132264433328,-0.5672969347494317,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
242,departure,active,lhe,opla,2023-10-26 04:50:00,auh,omaa,2023-10-26 05:38:00,26,Oct,2023,4,0.15269168299243413,-0.06459523923867888,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.05803380263022852,-0.4288443233204208,-0.5672969347494317,-0.969355122842997,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
7915,departure,active,lhe,opla,2023-10-16 09:25:00,doh,othh,2023-10-16 09:25:00,16,Oct,2023,9,-0.8834304515990863,-0.5135700661610859,-0.06412370454020279,-0.0036379364067015696,0.26155896455017724,0.2537248693826169,0.46148483659605605,1.410090990874942,1.9022655379755453,0.5447221119959539,0.5471435062924432,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
342,departure,active,lhe,opla,2023-10-18 10:30:00,njf,orni,2023-10-18 10:30:00,18,Oct,2023,10,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.389537676859686,-0.07377326365201108,0.109630426671294,-0.014671466957080293,-0.04936132264433328,-0.3290071390182776,0.058779540977640626,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
843,departure,active,lhe,opla,2023-10-30 15:05:00,khi,opkc,2023-10-30 15:05:00,30,Oct,2023,15,0.02317641616849409,-0.05789412241894185,-0.12132325319108787,0.34196602222996103,0.33668550009746906,0.1227256161687657,0.8837101285057705,0.5242604192663364,0.11327424907398993,-0.8055867304805857,-1.2520921553936724,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
502,departure,active,lhe,opla,2023-11-01 03:00:00,kwi,okkk,2023-11-01 03:00:00,1,Nov,2023,3,-0.10633885065544596,-0.05789412241894185,0.05027539276156738,0.34196602222996103,0.42015942848334903,0.3847241225964681,0.46148483659605605,0.6295689487582686,0.6011809642289596,-0.8055867304805857,-1.1235753224160927,-0.34509181601573896,1.3027650019073884,0.9141429543879033,0.3314453885620137
247,departure,active,lhe,opla,2023-10-30 21:35:00,dmm,oedf,2023-10-30 22:45:00,30,Oct,2023,21,0.02317641616849409,-0.05789412241894185,-0.12132325319108787,0.34196602222996103,0.33668550009746906,0.1227256161687657,0.8837101285057705,0.5242604192663364,0.11327424907398993,-0.8055867304805857,-1.2520921553936724,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
737,departure,active,lhe,opla,2023-10-24 21:00:00,ruh,oerk,2023-10-24 20:50:00,24,Oct,2023,21,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
6018,departure,active,lhe,opla,2023-10-24 09:50:00,urc,zwww,2023-10-24 09:50:00,24,Oct,2023,9,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
6367,departure,active,lhe,opla,2023-10-28 09:25:00,doh,othh,2023-10-28 09:25:00,28,Oct,2023,9,-0.10633885065544596,-0.04449188877946683,-0.06412370454020279,0.16916404291162973,0.25321157171158915,0.3847241225964681,0.46148483659605605,0.28886488275495903,0.43854539251063634,-0.8850166623909703,-1.3549056217757358,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
523,departure,active,lhe,opla,2023-10-28 14:30:00,khi,opkc,2023-10-28 18:45:00,28,Oct,2023,14,-0.10633885065544596,-0.04449188877946683,-0.06412370454020279,0.16916404291162973,0.25321157171158915,0.3847241225964681,0.46148483659605605,0.28886488275495903,0.43854539251063634,-0.8850166623909703,-1.3549056217757358,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
342,departure,active,lhe,opla,2023-10-16 09:40:00,mct,ooms,2023-10-16 09:40:00,16,Oct,2023,9,-0.8834304515990863,-0.5135700661610859,-0.06412370454020279,-0.0036379364067015696,0.26155896455017724,0.2537248693826169,0.46148483659605605,1.410090990874942,1.9022655379755453,0.5447221119959539,0.5471435062924432,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
6634,departure,active,lhe,opla,2023-10-30 02:55:00,doh,othh,2023-10-30 03:06:00,30,Oct,2023,2,0.02317641616849409,-0.05789412241894185,-0.12132325319108787,0.34196602222996103,0.33668550009746906,0.1227256161687657,0.8837101285057705,0.5242604192663364,0.11327424907398993,-0.8055867304805857,-1.2520921553936724,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6030,departure,active,lhe,opla,2023-11-01 02:55:00,doh,othh,2023-11-01 02:55:00,1,Nov,2023,2,-0.10633885065544596,-0.05789412241894185,0.05027539276156738,0.34196602222996103,0.42015942848334903,0.3847241225964681,0.46148483659605605,0.6295689487582686,0.6011809642289596,-0.8055867304805857,-1.1235753224160927,-0.34509181601573896,1.3027650019073884,0.9141429543879033,0.3314453885620137
6032,departure,active,lhe,opla,2023-10-21 09:25:00,doh,othh,2023-10-21 09:25:00,21,Oct,2023,9,-0.10633885065544596,-0.1651119915347401,-0.12132325319108787,0.16916404291162973,0.06122153642406555,0.1227256161687657,0.109630426671294,0.2021402114086626,0.11327424907398993,-0.5672969347494317,-1.1492786890116085,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
410,departure,active,lhe,opla,2023-10-28 14:45:00,dxb,omdb,2023-10-28 14:55:00,28,Oct,2023,14,-0.10633885065544596,-0.04449188877946683,-0.06412370454020279,0.16916404291162973,0.25321157171158915,0.3847241225964681,0.46148483659605605,0.28886488275495903,0.43854539251063634,-0.8850166623909703,-1.3549056217757358,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
4361,departure,cancelled,lhe,opla,2023-10-25 00:55:00,dxb,omdb,2023-10-25 00:55:00,25,Oct,2023,0,0.15269168299243413,-0.01768742150051679,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.1571477127402823,-0.4288443233204208,-0.3290071390182776,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6634,departure,active,lhe,opla,2023-10-31 02:55:00,doh,othh,2023-10-31 02:55:00,31,Oct,2023,2,0.02317641616849409,-0.09139970651762892,-3.724894818196848,0.5147680015482923,0.4368542141605252,-3.610753100425993,0.46148483659605605,0.5924012324669988,-2.326259326700858,-1.0438765262117398,-1.432015721562284,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
205,departure,active,lhe,opla,2023-10-25 22:05:00,kwi,okkk,2023-10-25 22:05:00,25,Oct,2023,22,0.15269168299243413,-0.01768742150051679,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.1571477127402823,-0.4288443233204208,-0.3290071390182776,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
3161,departure,active,lhe,opla,2023-10-25 22:00:00,bah,obbi,2023-10-25 22:00:00,25,Oct,2023,22,0.15269168299243413,-0.01768742150051679,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.1571477127402823,-0.4288443233204208,-0.3290071390182776,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
747,departure,active,lhe,opla,2023-10-28 11:15:00,med,oema,2023-10-28 17:45:00,28,Oct,2023,11,-0.10633885065544596,-0.04449188877946683,-0.06412370454020279,0.16916404291162973,0.25321157171158915,0.3847241225964681,0.46148483659605605,0.28886488275495903,0.43854539251063634,-0.8850166623909703,-1.3549056217757358,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
159,departure,active,lhe,opla,2023-10-25 10:10:00,gyd,ubbb,2023-10-25 10:10:00,25,Oct,2023,10,0.15269168299243413,-0.01768742150051679,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.1571477127402823,-0.4288443233204208,-0.3290071390182776,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
3932,departure,active,lhe,opla,2023-10-27 04:50:00,auh,omaa,2023-10-27 05:45:00,27,Oct,2023,4,0.15269168299243413,0.009117045778432298,-0.06412370454020279,-0.0036379364067015696,0.08626371493982929,0.2537248693826169,0.46148483659605605,-0.027060705720836742,-0.26620875160209756,-0.5672969347494317,-1.0464652226295446,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
3932,departure,active,lhe,opla,2023-10-21 04:50:00,auh,omaa,2023-10-21 04:56:00,21,Oct,2023,4,-0.10633885065544596,-0.1651119915347401,-0.12132325319108787,0.16916404291162973,0.06122153642406555,0.1227256161687657,0.109630426671294,0.2021402114086626,0.11327424907398993,-0.5672969347494317,-1.1492786890116085,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
7617,departure,active,lhe,opla,2023-10-26 03:30:00,dxb,omdb,2023-10-26 03:35:00,26,Oct,2023,3,0.15269168299243413,-0.06459523923867888,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.05803380263022852,-0.4288443233204208,-0.5672969347494317,-0.969355122842997,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
7579,departure,active,lhe,opla,2023-10-23 09:00:00,dxb,omdb,2023-10-23 09:00:00,23,Oct,2023,9,-0.235854117479386,-0.13830752425579007,-0.06412370454020279,-0.0036379364067015696,-0.12242110602487054,-0.00827363704508548,0.46148483659605605,-0.0704230413939854,-0.04936132264433328,-0.17014727519750822,-0.1725507583820029,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
502,departure,active,lhe,opla,2023-10-21 01:25:00,kwi,okkk,2023-10-21 01:25:00,21,Oct,2023,1,-0.10633885065544596,-0.1651119915347401,-0.12132325319108787,0.16916404291162973,0.06122153642406555,0.1227256161687657,0.109630426671294,0.2021402114086626,0.11327424907398993,-0.5672969347494317,-1.1492786890116085,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
621,departure,active,lhe,opla,2023-11-01 02:55:00,doh,othh,2023-11-01 02:55:00,1,Nov,2023,2,-0.10633885065544596,-0.05789412241894185,0.05027539276156738,0.34196602222996103,0.42015942848334903,0.3847241225964681,0.46148483659605605,0.6295689487582686,0.6011809642289596,-0.8055867304805857,-1.1235753224160927,-0.34509181601573896,1.3027650019073884,0.9141429543879033,0.3314453885620137
735,departure,active,lhe,opla,2023-10-30 11:40:00,jed,oejn,2023-10-30 11:52:00,30,Oct,2023,11,0.02317641616849409,-0.05789412241894185,-0.12132325319108787,0.34196602222996103,0.33668550009746906,0.1227256161687657,0.8837101285057705,0.5242604192663364,0.11327424907398993,-0.8055867304805857,-1.2520921553936724,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6173,departure,active,lhe,opla,2023-10-27 09:25:00,doh,othh,2023-10-27 09:25:00,27,Oct,2023,9,0.15269168299243413,0.009117045778432298,-0.06412370454020279,-0.0036379364067015696,0.08626371493982929,0.2537248693826169,0.46148483659605605,-0.027060705720836742,-0.26620875160209756,-0.5672969347494317,-1.0464652226295446,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3190219078307489
847,departure,active,lhe,opla,2023-10-26 20:35:00,khi,opkc,2023-10-26 20:35:00,26,Oct,2023,20,0.15269168299243413,-0.06459523923867888,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.05803380263022852,-0.4288443233204208,-0.5672969347494317,-0.969355122842997,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
625,departure,active,lhe,opla,2023-10-25 09:00:00,dxb,omdb,2023-10-25 09:00:00,25,Oct,2023,9,0.15269168299243413,-0.01768742150051679,-0.12132325319108787,-0.09003892606586722,-0.03894717763899061,0.1227256161687657,0.46148483659605605,-0.1571477127402823,-0.4288443233204208,-0.3290071390182776,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6333,departure,active,lhe,opla,2023-10-19 21:10:00,doh,othh,2023-10-19 21:10:00,19,Oct,2023,21,-0.235854117479386,-0.2589276270110643,-0.23572235049285803,-0.2628409053841985,-0.2643267842808661,-0.00827363704508548,0.109630426671294,-0.09520151892149874,-0.04936132264433328,-0.5672969347494317,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
6159,departure,active,lhe,opla,2023-10-18 10:10:00,gyd,ubbb,2023-10-18 10:20:00,18,Oct,2023,10,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.389537676859686,-0.07377326365201108,0.109630426671294,-0.014671466957080293,-0.04936132264433328,-0.3290071390182776,0.058779540977640626,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
739,departure,active,lhe,opla,2023-10-31 02:00:00,jed,oejn,2023-10-31 02:00:00,31,Oct,2023,2,0.02317641616849409,-0.09139970651762892,-3.724894818196848,0.5147680015482923,0.4368542141605252,-3.610753100425993,0.46148483659605605,0.5924012324669988,-2.326259326700858,-1.0438765262117398,-1.432015721562284,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
4359,departure,active,lhe,opla,2023-10-16 12:10:00,dxb,omdb,2023-10-16 12:10:00,16,Oct,2023,12,-0.8834304515990863,-0.5135700661610859,-0.06412370454020279,-0.0036379364067015696,0.26155896455017724,0.2537248693826169,0.46148483659605605,1.410090990874942,1.9022655379755453,0.5447221119959539,0.5471435062924432,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
6367,departure,active,lhe,opla,2023-10-18 09:25:00,doh,othh,2023-10-18 09:25:00,18,Oct,2023,9,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.389537676859686,-0.07377326365201108,0.109630426671294,-0.014671466957080293,-0.04936132264433328,-0.3290071390182776,0.058779540977640626,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
623,departure,active,lhe,opla,2023-10-23 03:30:00,dxb,omdb,2023-10-23 03:30:00,23,Oct,2023,3,-0.235854117479386,-0.13830752425579007,-0.06412370454020279,-0.0036379364067015696,-0.12242110602487054,-0.00827363704508548,0.46148483659605605,-0.0704230413939854,-0.04936132264433328,-0.17014727519750822,-0.1725507583820029,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
244,departure,active,lhe,opla,2023-10-24 19:45:00,auh,omaa,2023-10-24 19:45:00,24,Oct,2023,19,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
6412,departure,active,lhe,opla,2023-10-28 21:10:00,doh,othh,2023-10-28 21:06:00,28,Oct,2023,21,-0.10633885065544596,-0.04449188877946683,-0.06412370454020279,0.16916404291162973,0.25321157171158915,0.3847241225964681,0.46148483659605605,0.28886488275495903,0.43854539251063634,-0.8850166623909703,-1.3549056217757358,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
6613,departure,active,lhe,opla,2023-10-24 21:10:00,doh,othh,2023-10-24 21:10:00,24,Oct,2023,21,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
5715,departure,active,lhe,opla,2023-10-24 06:00:00,ist,ltfm,2023-10-24 06:07:00,24,Oct,2023,6,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
263,departure,cancelled,lhe,opla,2023-10-24 23:05:00,auh,omaa,2023-10-24 23:05:00,24,Oct,2023,23,-0.10633885065544596,-0.08469858969789094,-0.06412370454020279,-0.09003892606586722,-0.04729457047757813,0.1227256161687657,0.46148483659605605,-0.07661766077586385,-0.15778503712321543,-0.726156798570201,-1.0721685892250608,-0.34509181601573896,0.4226748672855047,0.6404043234443232,0.3314453885620137
410,departure,active,lhe,opla,2023-10-18 14:45:00,dxb,omdb,2023-10-18 14:55:00,18,Oct,2023,14,-0.30061175089135606,-0.37954772976633755,-0.23572235049285803,-0.4356428847025298,-0.389537676859686,-0.07377326365201108,0.109630426671294,-0.014671466957080293,-0.04936132264433328,-0.3290071390182776,0.058779540977640626,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
735,departure,active,lhe,opla,2023-10-22 11:40:00,jed,oejn,2023-10-22 11:40:00,22,Oct,2023,11,-0.30061175089135606,-0.14500864107552805,-0.06412370454020279,0.34196602222996103,0.3951172499675853,0.3847241225964681,0.46148483659605605,0.7720451945414706,0.980663964905047,-0.726156798570201,-1.0978719558205767,-0.34509181601573896,0.8627199345964544,0.9141429543879033,0.3314453885620137
847,departure,active,lhe,opla,2023-10-19 20:35:00,khi,opkc,2023-10-19 20:35:00,19,Oct,2023,20,-0.235854117479386,-0.2589276270110643,-0.23572235049285803,-0.2628409053841985,-0.2643267842808661,-0.00827363704508548,0.109630426671294,-0.09520151892149874,-0.04936132264433328,-0.5672969347494317,-0.8151349232699013,-0.34509181601573896,0.8627199345964544,0.6404043234443232,0.3314453885620137
203,departure,active,lhe,opla,2023-10-16 12:10:00,dxb,omdb,2023-10-16 12:10:00,16,Oct,2023,12,-0.8834304515990863,-0.5135700661610859,-0.06412370454020279,-0.0036379364067015696,0.26155896455017724,0.2537248693826169,0.46148483659605605,1.410090990874942,1.9022655379755453,0.5447221119959539,0.5471435062924432,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
6173,departure,active,lhe,opla,2023-10-16 09:25:00,doh,othh,2023-10-16 09:25:00,16,Oct,2023,9,-0.8834304515990863,-0.5135700661610859,-0.06412370454020279,-0.0036379364067015696,0.26155896455017724,0.2537248693826169,0.46148483659605605,1.410090990874942,1.9022655379755453,0.5447221119959539,0.5471435062924432,-0.34509181601573896,0.4226748672855047,0.36666569250075276,0.30659842709948365
